__typename,dateString,countryCode,countryName,sectorCode,sectorName,value
HiringLabSectoralPosting,2022-11-17,US,United States,legal,Legal,154.14
HiringLabSectoralPosting,2022-11-17,US,United States,management,Management,139.79
HiringLabSectoralPosting,2022-11-17,US,United States,mednurse,Nursing,168.56
HiringLabSectoralPosting,2022-11-17,US,United States,techsoftware,Software Development,147.12
HiringLabSectoralPosting,2022-11-18,US,United States,arts,Arts & Entertainment,128.6
HiringLabSectoralPosting,2022-11-18,US,United States,finance,Banking & Finance,146.2
HiringLabSectoralPosting,2022-11-18,US,United States,legal,Legal,154.16
HiringLabSectoralPosting,2022-11-18,US,United States,management,Management,139.78
HiringLabSectoralPosting,2022-11-18,US,United States,mednurse,Nursing,168.64
HiringLabSectoralPosting,2022-11-18,US,United States,techsoftware,Software Development,146.89
HiringLabSectoralPosting,2022-11-19,US,United States,arts,Arts & Entertainment,127.91
HiringLabSectoralPosting,2022-11-19,US,United States,finance,Banking & Finance,145.56
HiringLabSectoralPosting,2022-11-19,US,United States,legal,Legal,154.08
HiringLabSectoralPosting,2022-11-19,US,United States,management,Management,139.73
HiringLabSectoralPosting,2022-11-19,US,United States,mednurse,Nursing,168.63
HiringLabSectoralPosting,2022-11-19,US,United States,techsoftware,Software Development,146.5
HiringLabSectoralPosting,2022-11-20,US,United States,arts,Arts & Entertainment,127.44
HiringLabSectoralPosting,2022-11-20,US,United States,finance,Banking & Finance,145.26
HiringLabSectoralPosting,2022-11-20,US,United States,legal,Legal,154.21
HiringLabSectoralPosting,2022-11-20,US,United States,management,Management,139.82
HiringLabSectoralPosting,2022-11-20,US,United States,mednurse,Nursing,168.72
HiringLabSectoralPosting,2022-11-20,US,United States,techsoftware,Software Development,146.26
HiringLabSectoralPosting,2022-11-21,US,United States,arts,Arts & Entertainment,126.92
HiringLabSectoralPosting,2022-11-21,US,United States,finance,Banking & Finance,145
HiringLabSectoralPosting,2022-11-21,US,United States,legal,Legal,154.36
HiringLabSectoralPosting,2022-11-21,US,United States,management,Management,139.86
HiringLabSectoralPosting,2022-11-21,US,United States,mednurse,Nursing,168.82
HiringLabSectoralPosting,2022-11-21,US,United States,techsoftware,Software Development,145.99
HiringLabSectoralPosting,2022-11-22,US,United States,arts,Arts & Entertainment,126.57
HiringLabSectoralPosting,2022-11-22,US,United States,finance,Banking & Finance,144.46
HiringLabSectoralPosting,2022-11-22,US,United States,legal,Legal,154.45
HiringLabSectoralPosting,2022-11-22,US,United States,management,Management,139.94
HiringLabSectoralPosting,2022-11-22,US,United States,mednurse,Nursing,168.93
HiringLabSectoralPosting,2022-11-22,US,United States,techsoftware,Software Development,145.66
HiringLabSectoralPosting,2022-11-23,US,United States,arts,Arts & Entertainment,126.33
HiringLabSectoralPosting,2022-11-23,US,United States,finance,Banking & Finance,143.72
HiringLabSectoralPosting,2022-11-23,US,United States,legal,Legal,154.46
HiringLabSectoralPosting,2022-11-23,US,United States,management,Management,139.97
HiringLabSectoralPosting,2022-11-23,US,United States,mednurse,Nursing,169.03
HiringLabSectoralPosting,2022-11-23,US,United States,techsoftware,Software Development,145.37
HiringLabSectoralPosting,2022-11-24,US,United States,arts,Arts & Entertainment,126.23
HiringLabSectoralPosting,2022-11-24,US,United States,finance,Banking & Finance,143.21
HiringLabSectoralPosting,2022-11-24,US,United States,legal,Legal,154.35
HiringLabSectoralPosting,2022-11-24,US,United States,management,Management,139.89
HiringLabSectoralPosting,2022-11-24,US,United States,mednurse,Nursing,169.11
HiringLabSectoralPosting,2022-11-24,US,United States,techsoftware,Software Development,145.04
HiringLabSectoralPosting,2022-11-25,US,United States,arts,Arts & Entertainment,126.18
HiringLabSectoralPosting,2022-11-25,US,United States,finance,Banking & Finance,142.85
HiringLabSectoralPosting,2022-11-25,US,United States,legal,Legal,154.17
HiringLabSectoralPosting,2022-11-25,US,United States,management,Management,139.8
HiringLabSectoralPosting,2022-11-25,US,United States,mednurse,Nursing,169.24
HiringLabSectoralPosting,2022-11-25,US,United States,techsoftware,Software Development,144.8
HiringLabSectoralPosting,2022-11-26,US,United States,arts,Arts & Entertainment,126.21
HiringLabSectoralPosting,2022-11-26,US,United States,finance,Banking & Finance,142.84
HiringLabSectoralPosting,2022-11-26,US,United States,legal,Legal,154.17
HiringLabSectoralPosting,2022-11-26,US,United States,management,Management,139.75
HiringLabSectoralPosting,2022-11-26,US,United States,mednurse,Nursing,169.32
HiringLabSectoralPosting,2022-11-26,US,United States,techsoftware,Software Development,144.67
HiringLabSectoralPosting,2022-11-27,US,United States,arts,Arts & Entertainment,126.03
HiringLabSectoralPosting,2022-11-27,US,United States,finance,Banking & Finance,142.43
HiringLabSectoralPosting,2022-11-27,US,United States,legal,Legal,153.95
HiringLabSectoralPosting,2022-11-27,US,United States,management,Management,139.62
HiringLabSectoralPosting,2022-11-27,US,United States,mednurse,Nursing,169.34
HiringLabSectoralPosting,2022-11-27,US,United States,techsoftware,Software Development,144.4
HiringLabSectoralPosting,2022-11-28,US,United States,arts,Arts & Entertainment,125.84
HiringLabSectoralPosting,2022-11-28,US,United States,finance,Banking & Finance,142.2
HiringLabSectoralPosting,2022-11-28,US,United States,legal,Legal,153.8
HiringLabSectoralPosting,2022-11-28,US,United States,management,Management,139.49
HiringLabSectoralPosting,2022-11-28,US,United States,mednurse,Nursing,169.32
HiringLabSectoralPosting,2022-11-28,US,United States,techsoftware,Software Development,144.11
HiringLabSectoralPosting,2022-11-29,US,United States,arts,Arts & Entertainment,125.45
HiringLabSectoralPosting,2022-11-29,US,United States,finance,Banking & Finance,141.84
HiringLabSectoralPosting,2022-11-29,US,United States,legal,Legal,153.8
HiringLabSectoralPosting,2022-11-29,US,United States,management,Management,139.26
HiringLabSectoralPosting,2022-11-29,US,United States,mednurse,Nursing,169.26
HiringLabSectoralPosting,2022-11-29,US,United States,techsoftware,Software Development,143.89
HiringLabSectoralPosting,2022-11-30,US,United States,arts,Arts & Entertainment,125.17
HiringLabSectoralPosting,2022-11-30,US,United States,finance,Banking & Finance,141.66
HiringLabSectoralPosting,2022-11-30,US,United States,legal,Legal,153.47
HiringLabSectoralPosting,2022-11-30,US,United States,management,Management,139.11
HiringLabSectoralPosting,2022-11-30,US,United States,mednurse,Nursing,169.21
HiringLabSectoralPosting,2022-11-30,US,United States,techsoftware,Software Development,143.66
HiringLabSectoralPosting,2022-12-01,US,United States,arts,Arts & Entertainment,124.86
HiringLabSectoralPosting,2022-12-01,US,United States,finance,Banking & Finance,141.32
HiringLabSectoralPosting,2022-12-01,US,United States,legal,Legal,153.08
HiringLabSectoralPosting,2022-12-01,US,United States,management,Management,139.05
HiringLabSectoralPosting,2022-12-01,US,United States,mednurse,Nursing,169
HiringLabSectoralPosting,2022-12-01,US,United States,techsoftware,Software Development,143.45
HiringLabSectoralPosting,2022-12-02,US,United States,arts,Arts & Entertainment,124.57
HiringLabSectoralPosting,2022-12-02,US,United States,finance,Banking & Finance,140.89
HiringLabSectoralPosting,2022-12-02,US,United States,legal,Legal,152.73
HiringLabSectoralPosting,2022-12-02,US,United States,management,Management,138.49
HiringLabSectoralPosting,2022-12-02,US,United States,mednurse,Nursing,168.73
HiringLabSectoralPosting,2022-12-02,US,United States,techsoftware,Software Development,143.05
HiringLabSectoralPosting,2022-12-03,US,United States,arts,Arts & Entertainment,124.34
HiringLabSectoralPosting,2022-12-03,US,United States,finance,Banking & Finance,140.53
HiringLabSectoralPosting,2022-12-03,US,United States,legal,Legal,152.49
HiringLabSectoralPosting,2022-12-03,US,United States,management,Management,137.91
HiringLabSectoralPosting,2022-12-03,US,United States,mednurse,Nursing,168.77
HiringLabSectoralPosting,2022-12-03,US,United States,techsoftware,Software Development,142.6
HiringLabSectoralPosting,2022-12-04,US,United States,arts,Arts & Entertainment,124.08
HiringLabSectoralPosting,2022-12-04,US,United States,finance,Banking & Finance,140.14
HiringLabSectoralPosting,2022-12-04,US,United States,legal,Legal,152.32
HiringLabSectoralPosting,2022-12-04,US,United States,management,Management,137.28
HiringLabSectoralPosting,2022-12-04,US,United States,mednurse,Nursing,168.65
HiringLabSectoralPosting,2022-12-04,US,United States,techsoftware,Software Development,142.08
HiringLabSectoralPosting,2022-12-05,US,United States,arts,Arts & Entertainment,123.84
HiringLabSectoralPosting,2022-12-05,US,United States,finance,Banking & Finance,139.69
HiringLabSectoralPosting,2022-12-05,US,United States,legal,Legal,152.17
HiringLabSectoralPosting,2022-12-05,US,United States,management,Management,136.69
HiringLabSectoralPosting,2022-12-05,US,United States,mednurse,Nursing,168.55
HiringLabSectoralPosting,2022-12-05,US,United States,techsoftware,Software Development,141.7
HiringLabSectoralPosting,2022-12-06,US,United States,arts,Arts & Entertainment,123.71
HiringLabSectoralPosting,2022-12-06,US,United States,finance,Banking & Finance,139.25
HiringLabSectoralPosting,2022-12-06,US,United States,legal,Legal,151.88
HiringLabSectoralPosting,2022-12-06,US,United States,management,Management,136.09
HiringLabSectoralPosting,2022-12-06,US,United States,mednurse,Nursing,168.43
HiringLabSectoralPosting,2022-12-06,US,United States,techsoftware,Software Development,141.12
HiringLabSectoralPosting,2022-12-07,US,United States,arts,Arts & Entertainment,123.51
HiringLabSectoralPosting,2022-12-07,US,United States,finance,Banking & Finance,138.62
HiringLabSectoralPosting,2022-12-07,US,United States,legal,Legal,151.79
HiringLabSectoralPosting,2022-12-07,US,United States,management,Management,135.54
HiringLabSectoralPosting,2022-12-07,US,United States,mednurse,Nursing,168.19
HiringLabSectoralPosting,2022-12-07,US,United States,techsoftware,Software Development,140.43
HiringLabSectoralPosting,2022-12-08,US,United States,arts,Arts & Entertainment,123.24
HiringLabSectoralPosting,2022-12-08,US,United States,finance,Banking & Finance,138.19
HiringLabSectoralPosting,2022-12-08,US,United States,legal,Legal,151.79
HiringLabSectoralPosting,2022-12-08,US,United States,management,Management,134.9
HiringLabSectoralPosting,2022-12-08,US,United States,mednurse,Nursing,168.08
HiringLabSectoralPosting,2022-12-08,US,United States,techsoftware,Software Development,139.77
HiringLabSectoralPosting,2022-12-09,US,United States,arts,Arts & Entertainment,123.12
HiringLabSectoralPosting,2022-12-09,US,United States,finance,Banking & Finance,137.91
HiringLabSectoralPosting,2022-12-09,US,United States,legal,Legal,151.99
HiringLabSectoralPosting,2022-12-09,US,United States,management,Management,134.83
HiringLabSectoralPosting,2022-12-09,US,United States,mednurse,Nursing,168.33
HiringLabSectoralPosting,2022-12-09,US,United States,techsoftware,Software Development,139.28
HiringLabSectoralPosting,2022-12-10,US,United States,arts,Arts & Entertainment,122.89
HiringLabSectoralPosting,2022-12-10,US,United States,finance,Banking & Finance,137.49
HiringLabSectoralPosting,2022-12-10,US,United States,legal,Legal,152.04
HiringLabSectoralPosting,2022-12-10,US,United States,management,Management,134.7
HiringLabSectoralPosting,2022-12-10,US,United States,mednurse,Nursing,168.28
HiringLabSectoralPosting,2022-12-10,US,United States,techsoftware,Software Development,138.69
HiringLabSectoralPosting,2022-12-11,US,United States,arts,Arts & Entertainment,122.8
HiringLabSectoralPosting,2022-12-11,US,United States,finance,Banking & Finance,137.3
HiringLabSectoralPosting,2022-12-11,US,United States,legal,Legal,152.14
HiringLabSectoralPosting,2022-12-11,US,United States,management,Management,134.66
HiringLabSectoralPosting,2022-12-11,US,United States,mednurse,Nursing,168.37
HiringLabSectoralPosting,2022-12-11,US,United States,techsoftware,Software Development,138.27
HiringLabSectoralPosting,2022-12-12,US,United States,arts,Arts & Entertainment,122.96
HiringLabSectoralPosting,2022-12-12,US,United States,finance,Banking & Finance,137.3
HiringLabSectoralPosting,2022-12-12,US,United States,legal,Legal,152.31
HiringLabSectoralPosting,2022-12-12,US,United States,management,Management,134.59
HiringLabSectoralPosting,2022-12-12,US,United States,mednurse,Nursing,168.56
HiringLabSectoralPosting,2022-12-12,US,United States,techsoftware,Software Development,137.71
HiringLabSectoralPosting,2022-12-13,US,United States,arts,Arts & Entertainment,123.11
HiringLabSectoralPosting,2022-12-13,US,United States,finance,Banking & Finance,137.34
HiringLabSectoralPosting,2022-12-13,US,United States,legal,Legal,152.42
HiringLabSectoralPosting,2022-12-13,US,United States,management,Management,134.56
HiringLabSectoralPosting,2022-12-13,US,United States,mednurse,Nursing,168.8
HiringLabSectoralPosting,2022-12-13,US,United States,techsoftware,Software Development,137.26
HiringLabSectoralPosting,2022-12-14,US,United States,arts,Arts & Entertainment,123.35
HiringLabSectoralPosting,2022-12-14,US,United States,finance,Banking & Finance,137.47
HiringLabSectoralPosting,2022-12-14,US,United States,legal,Legal,152.84
HiringLabSectoralPosting,2022-12-14,US,United States,management,Management,134.57
HiringLabSectoralPosting,2022-12-14,US,United States,mednurse,Nursing,169.21
HiringLabSectoralPosting,2022-12-14,US,United States,techsoftware,Software Development,137.15
HiringLabSectoralPosting,2022-12-15,US,United States,arts,Arts & Entertainment,123.69
HiringLabSectoralPosting,2022-12-15,US,United States,finance,Banking & Finance,137.2
HiringLabSectoralPosting,2022-12-15,US,United States,legal,Legal,153.19
HiringLabSectoralPosting,2022-12-15,US,United States,management,Management,134.58
HiringLabSectoralPosting,2022-12-15,US,United States,mednurse,Nursing,169.55
HiringLabSectoralPosting,2022-12-15,US,United States,techsoftware,Software Development,136.85
HiringLabSectoralPosting,2022-12-16,US,United States,arts,Arts & Entertainment,123.84
HiringLabSectoralPosting,2022-12-16,US,United States,finance,Banking & Finance,137.02
HiringLabSectoralPosting,2022-12-16,US,United States,legal,Legal,153.29
HiringLabSectoralPosting,2022-12-16,US,United States,management,Management,134.52
